ID,Class,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30,C31,C32
1023,,V2,V1,24.0,1,32,V2,V2,V2,yes,2358,2358,,1,V2,V1,5071,V1,0.0,V1,1,T,F,V3,,1.0,V3,24,38625,V1,1.0,V2,V1
1024,,V1,V5,18.0,1,32,V9,V2,V1,yes,4439,4439,,1,V2,V3,3403,V2,0.0,V2,1,T,F,V1,,1.0,V4,18,29739,V2,1.0,V2,V2
1025,,V4,V1,35.0,4,25,V2,V2,V1,yes,10973,10973,,2,V2,V2,4805,V4,0.0,V4,2,T,F,V3,,1.0,V4,35,30361,V1,1.0,V2,V2
1026,,V4,V4,23.0,3,27,V2,V1,V1,yes,3551,3551,,1,V1,V3,3379,V1,0.0,V1,4,T,F,V1,,1.0,V3,23,5218,V1,1.0,V2,V1
1027,,V2,V5,11.0,3,43,V7,V4,V1,yes,4842,4842,,2,V4,V3,4828,V1,0.0,V1,4,T,F,V3,,1.0,V3,11,51021,V2,1.0,V1,V2
1028,,V2,V1,6.0,4,47,V7,V3,V1,yes,1209,1209,,1,V3,V3,4354,V2,0.0,V2,4,T,F,V3,,1.0,V4,6,54364,V1,1.0,V2,V2
1029,,V2,V4,6.0,3,51,V3,V2,V1,yes,1595,1595,,1,V2,V3,5342,V4,0.0,V4,2,T,F,V3,,1.0,V3,6,27514,V1,2.0,V2,V1
1030,,V4,V2,24.0,1,43,V3,V2,V5,yes,5943,5943,,2,V2,V2,5206,V4,0.0,V4,1,T,F,V3,,1.0,V3,24,14763,V1,1.0,V2,V2
1031,,V2,V3,5.0,1,21,V2,V2,V1,yes,1765,1765,,1,V2,V4,4864,V4,0.0,V4,2,T,F,V3,,1.0,V3,5,89161,V1,1.0,V1,V1
1032,,V2,V3,30.0,2,25,V9,V3,V2,yes,4271,4271,,2,V3,V3,5052,V4,0.0,V4,2,T,F,V3,,1.0,V2,30,46655,V1,1.0,V2,V1
1033,,V2,V3,23.0,3,19,V7,V2,V1,yes,2717,2717,,1,V2,V2,3382,V2,0.0,V2,4,T,F,V3,,1.0,V2,23,66779,V1,1.0,V1,V2
1034,,V4,V3,9.0,4,48,V7,V4,V1,yes,2134,2134,,3,V4,V3,6022,V4,0.0,V4,4,T,F,V3,,1.0,V3,9,39234,V1,1.0,V2,V2
1035,,V1,V5,30.0,4,66,V9,V3,V1,yes,1907,1907,,1,V3,V3,3635,V3,0.0,V3,4,T,F,V3,,1.0,V4,30,6470,V1,1.0,V2,V2
1036,,V3,V4,18.0,4,31,V7,V1,V1,yes,1442,1442,,2,V1,V3,6096,V1,0.0,V1,4,T,F,V3,,1.0,V2,18,22348,V1,2.0,V3,V1
1037,,V1,V3,18.0,1,19,V2,V2,V1,yes,2039,2039,,1,V2,V2,5199,V1,0.0,V1,4,T,F,V1,,1.0,V3,18,23341,V1,1.0,V1,V1
1038,,V2,V2,24.0,4,26,V7,V2,V1,yes,1200,1200,,1,V2,V3,4091,V2,0.0,V2,1,T,F,V3,,1.0,V3,24,18060,V1,1.0,V2,V1
1039,,V2,V2,24.0,4,23,V7,V2,V1,yes,1207,1207,,1,V2,V2,6333,V1,0.0,V1,4,T,F,V3,,1.0,V3,24,31585,V1,1.0,V1,V1
1040,,V4,V5,35.0,2,41,V7,V3,V2,yes,8085,8085,,4,V3,V3,6182,V2,0.0,V2,4,T,F,V3,,1.0,V4,35,72308,V1,1.0,V2,V2
1041,,V1,V2,10.0,4,19,V2,V2,V4,yes,1577,1577,,1,V2,V2,5190,V2,0.0,V2,1,T,F,V3,,1.0,V3,10,36078,V1,1.0,V2,V1
1042,,V4,V3,18.0,4,23,V3,V4,V1,yes,1799,1799,,2,V4,V3,5722,V4,0.0,V4,2,T,F,V3,,1.0,V3,18,18960,V1,1.0,V2,V1
1043,,V1,V2,11.0,1,23,V3,V2,V1,yes,1533,1533,,1,V2,V4,6206,V2,0.0,V2,1,T,F,V3,,1.0,V3,11,74208,V1,1.0,V1,V1
1044,,V4,V4,36.0,2,30,V9,V2,V2,yes,5742,5742,,2,V2,V3,4851,V4,0.0,V4,2,T,F,V3,,1.0,V3,36,36543,V1,1.0,V2,V2
1045,,V1,V5,11.0,3,34,V3,V2,V3,yes,1679,1679,,1,V2,V4,4342,V1,0.0,V1,1,T,F,V3,,1.0,V3,11,35728,V1,1.0,V2,V1
1046,,V2,V5,11.0,1,24,V2,V2,V5,yes,2761,2761,,1,V2,V2,5538,V2,0.0,V2,2,T,F,V1,,1.0,V3,11,20421,V1,1.0,V2,V2
1047,,V1,V3,23.0,2,26,V2,V2,V1,yes,1924,1924,,1,V2,V3,5174,V3,0.0,V3,2,T,F,V3,,1.0,V3,23,42109,V1,1.0,V2,V1
1048,,V3,V2,24.0,3,47,V3,V4,V1,yes,5102,5102,,3,V4,V4,5625,V4,0.0,V4,3,T,F,V3,,1.0,V3,24,12211,V1,1.0,V3,V2
1049,,V1,V2,11.0,1,18,V2,V2,V4,yes,982,982,,1,V2,V2,4935,V2,0.0,V2,4,T,F,V3,,1.0,V2,11,16346,V1,1.0,V1,V1
1050,,V2,V3,15.0,4,30,V3,V4,V1,yes,1360,1360,,2,V4,V3,5651,V4,0.0,V4,2,T,F,V3,,1.0,V3,15,27940,V1,1.0,V2,V1
1051,,V1,V5,5.0,4,66,V3,V4,V5,yes,1169,1169,,2,V4,V3,4859,V1,0.0,V1,4,T,F,V3,,1.0,V3,5,42424,V1,1.0,V2,V2
1052,,V1,V1,24.0,4,43,V7,V3,V1,yes,1333,1333,,2,V3,V3,4766,V1,0.0,V1,2,T,F,V3,,1.0,V3,24,63193,V1,2.0,V3,V1
1053,,V2,V2,8.0,3,21,V3,V2,V1,yes,1365,1365,,1,V2,V2,6701,V1,0.0,V1,4,T,F,V3,,1.0,V3,8,52087,V1,1.0,V1,V1
1054,,V1,V4,47.0,1,33,V3,V2,V1,yes,6999,6999,,2,V2,V4,5157,V1,0.0,V1,1,T,F,V3,,1.0,V3,47,28737,V3,1.0,V2,V2
1055,,V4,V2,36.0,1,27,V1,V2,V1,yes,9397,9397,,1,V2,V4,4033,V2,0.0,V2,4,T,F,V3,,1.0,V4,36,17902,V1,1.0,V1,V2
1056,,V2,V5,12.0,4,34,V7,V4,V1,yes,691,691,,2,V4,V3,4385,V1,0.0,V1,3,T,F,V3,,1.0,V3,12,14855,V1,1.0,V2,V1
1057,,V2,V4,35.0,1,30,V9,V3,V2,yes,9857,9857,,2,V3,V3,4248,V2,0.0,V2,3,T,F,V3,,1.0,V2,35,16186,V1,2.0,V2,V2
1058,,V2,V3,6.0,1,26,V3,V4,V2,yes,1237,1237,,2,V4,V2,5286,V4,0.0,V4,1,T,F,V3,,1.0,V3,6,46996,V1,1.0,V2,V1
1059,,V4,V4,23.0,3,38,V1,V2,V1,yes,7813,7813,,1,V2,V3,5216,V4,0.0,V4,3,T,F,V3,,1.0,V4,23,39845,V1,1.0,V2,V2
1060,,V2,V5,12.0,3,60,V2,V4,V1,yes,2245,2245,,2,V4,V3,6230,V1,0.0,V1,3,T,F,V3,,1.0,V3,12,5507,V1,1.0,V2,V1
1061,,V1,V3,20.0,3,25,V3,V2,V1,yes,1834,1834,,2,V2,V2,4870,V1,0.0,V1,2,T,F,V3,,1.0,V3,20,14397,V1,1.0,V2,V2
1062,,V1,V2,18.0,4,26,V2,V2,V5,yes,1924,1924,,1,V2,V2,4878,V2,0.0,V2,3,T,F,V3,,1.0,V3,18,12159,V1,1.0,V1,V1
1063,,V4,V4,12.0,2,24,V7,V2,V1,yes,685,685,,1,V2,V4,5098,V2,0.0,V2,3,T,F,V1,,1.0,V2,12,4236,V1,1.0,V2,V1
1064,,V1,V4,11.0,4,58,V3,V4,V1,yes,384,384,,4,V4,V2,5175,V1,0.0,V1,3,T,F,V3,,1.0,V2,11,79390,V1,1.0,V2,V2
1065,,V4,V3,11.0,4,32,V6,V4,V1,yes,700,700,,2,V4,V3,4733,V4,0.0,V4,2,T,F,V3,,1.0,V3,11,48241,V1,1.0,V2,V1
1066,,V4,V3,18.0,4,25,V3,V2,V1,yes,1881,1881,,2,V2,V2,5688,V1,0.0,V1,4,T,F,V1,,1.0,V3,18,62376,V1,1.0,V1,V1
1067,,V3,V5,23.0,4,48,V1,V2,V5,yes,2964,2964,,1,V2,V3,4463,V1,0.0,V1,4,T,F,V1,,1.0,V3,23,37454,V1,2.0,V3,V2
1068,,V2,V5,13.0,1,45,V7,V2,V1,no,8978,8978,,1,V2,V1,4836,V1,0.0,V1,4,T,F,V3,,1.0,V4,13,15666,V1,1.0,V2,V2
1069,,V2,V3,24.0,4,31,V9,V1,V1,yes,3160,3160,,1,V1,V3,4395,V1,0.0,V1,2,T,F,V3,,1.0,V3,24,46834,V1,1.0,V1,V2
1070,,V1,V3,11.0,4,66,V3,V2,V3,yes,765,765,,1,V2,V3,6148,V2,0.0,V2,3,T,F,V3,,1.0,V2,11,48909,V1,1.0,V2,V1
1071,,V1,V3,8.0,1,32,V7,V2,V5,yes,3194,3194,,1,V2,V2,3785,V2,0.0,V2,2,T,F,V3,,1.0,V2,8,26737,V1,1.0,V2,V1
1072,,V2,V2,23.0,4,24,V2,V2,V1,no,1746,1746,,1,V2,V3,6637,V1,0.0,V1,1,T,F,V3,,1.0,V2,23,17152,V2,1.0,V2,V1
1073,,V4,V2,23.0,3,25,V7,V2,V1,yes,1355,1355,,1,V2,V2,5043,V2,0.0,V2,4,T,F,V3,,1.0,V2,23,2769,V1,1.0,V2,V2
1074,,V4,,28.0,4,28,V3,V4,V1,yes,2743,2743,,2,V4,V3,5853,V4,0.0,V4,2,T,F,V3,,1.0,V3,28,26772,V1,1.0,V2,V1
1075,,V4,V5,12.0,1,28,V2,V4,V1,yes,3617,3617,,3,V4,V3,5441,V2,0.0,V2,4,T,F,V3,,1.0,V3,12,7852,V1,1.0,V1,V2
1076,,V4,V4,,3,32,V6,V2,V1,yes,2273,2273,,2,V2,V3,4808,V2,0.0,V2,1,T,F,V3,,1.0,V3,35,13334,V1,2.0,V2,V1
1077,,V3,V5,30.0,3,38,V1,V4,V1,yes,10623,10623,,3,V4,V3,7273,V1,0.0,V1,4,T,F,V3,,1.0,V4,30,67805,V1,2.0,V3,V2
1078,,V2,V4,23.0,4,25,V3,V2,V2,yes,1310,1310,,1,V2,V4,4996,V4,0.0,V4,3,T,F,V3,,1.0,V3,23,107870,V1,1.0,V2,V2
1079,,V1,V2,18.0,3,25,V3,V2,V1,yes,1453,1453,,1,V2,V2,4859,V4,0.0,V4,1,T,F,V3,,1.0,V3,18,29116,V1,1.0,V2,V1
1080,,V3,V2,24.0,4,29,V2,V1,V3,yes,3349,3349,,1,V1,V3,3927,V1,0.0,V1,4,T,F,V3,,1.0,V3,24,8768,V1,2.0,V3,V2
1081,,V4,V5,15.0,4,33,V7,V5,V1,yes,949,949,,2,V5,V3,6179,V1,0.0,V1,3,T,F,V3,,1.0,V3,15,40353,V1,2.0,V1,V1
1082,,V3,V1,11.0,4,37,V7,V2,V5,yes,2859,2859,,1,V2,V3,5788,V4,0.0,V4,4,T,F,V3,,1.0,V4,11,25238,V1,1.0,V2,V2
1083,,V4,V5,23.0,4,46,V7,V3,V1,yes,2537,2537,,2,V3,V3,5182,V4,0.0,V4,4,T,F,V3,,1.0,V2,23,27952,V1,,V2,V1
1084,,V2,V4,38.0,4,30,V2,V4,V5,yes,14179,14179,,2,V4,V3,3764,V1,0.0,V1,4,T,F,,,1.0,V4,38,24891,V1,1.0,V2,V2
1085,,V3,V3,60.0,4,33,V7,V2,V5,yes,6526,6526,,1,V2,V3,3655,V4,0.0,V4,4,T,F,V3,,1.0,V3,60,50355,V1,2.0,V3,V2
1086,,V1,V3,23.0,4,32,V5,V4,V1,yes,2058,2058,,2,V4,V1,4244,V4,0.0,V4,2,T,F,V3,,1.0,V3,23,42982,V1,1.0,V2,V2
1087,,V4,V3,48.0,2,23,V1,V4,V2,yes,11589,11589,,2,V4,V2,4497,V4,0.0,V4,4,T,F,V1,,1.0,V2,48,52480,V1,1.0,V1,V1
1088,,V4,V3,12.0,2,51,V3,V2,V1,yes,3076,3076,,1,V2,V3,4546,V4,0.0,V4,4,T,F,V3,,1.0,V3,12,55175,V1,1.0,V2,V2
1089,,V2,V4,17.0,4,31,V7,V2,V5,no,2661,2661,,1,V2,V3,4396,V4,0.0,V4,3,T,F,V3,,1.0,V3,17,22229,V1,,V2,V1
1090,,V4,V2,23.0,2,26,V9,V3,V1,yes,8648,8648,,2,V3,V3,5435,V4,0.0,V4,2,T,F,V1,,1.0,V3,23,134208,V1,1.0,V2,V2
1091,,V4,V4,35.0,2,23,V9,V3,V1,yes,2145,2145,,2,V3,V3,3226,V1,0.0,V1,1,T,F,V3,,1.0,V3,35,20069,V1,1.0,V2,V2
1092,,V3,V5,60.0,4,35,V9,V2,V1,yes,7296,7296,,1,V2,V3,5163,V1,0.0,V1,4,T,F,V3,,1.0,V3,60,101994,V2,1.0,V1,V1
1093,,V4,V5,36.0,4,41,V2,V2,V1,yes,3445,3445,,1,V2,V3,5775,V1,0.0,V1,2,T,F,V3,,1.0,V3,36,897,V1,2.0,V2,V1
1094,,V4,V3,17.0,2,25,V3,V4,V1,yes,2403,2403,,2,V4,V2,6495,V4,0.0,V4,2,T,F,V3,,1.0,V3,17,45510,V1,1.0,V2,V1
1095,,V4,V3,6.0,1,32,V2,V2,V3,yes,2977,2977,,1,V2,V3,3150,V4,0.0,V4,2,T,F,V3,,1.0,V3,6,7051,V1,1.0,V2,V2
1096,,V4,V5,18.0,4,36,V7,V4,V1,yes,884,884,,1,V4,V3,6008,V2,0.0,V2,4,T,F,V1,,1.0,V3,18,26481,V1,2.0,V2,V2
1097,,V2,,29.0,2,30,V2,V2,V1,yes,3108,3108,,1,V2,V1,4988,V1,0.0,V1,4,T,F,V3,,1.0,V2,29,71302,V1,1.0,V2,V1
1098,,V1,V3,17.0,2,23,V3,V2,V1,yes,3189,3189,,1,V2,V2,4510,V1,0.0,V1,2,T,F,V3,,1.0,V3,17,92832,V1,1.0,V2,V1
1099,,V1,V3,47.0,2,22,V3,V2,V1,yes,5950,5950,,1,V2,V2,5808,V2,0.0,V2,2,T,F,V3,,1.0,V3,47,57740,V1,1.0,V2,V1
1100,,V3,V3,23.0,1,32,V9,V3,V1,yes,3862,3862,,1,V3,V3,6248,V4,0.0,V4,2,T,F,V3,,1.0,V3,23,102461,V1,1.0,V3,V1
